zone,referee_name,feature,slope,se,pvalue,significant
zone_1_1,Gianluca Rocchi,ppda,1.0302223249191784,1.603772996874708,0.5206302759792293,False
zone_1_1,Guillermo Cuadra Fernández,ppda,-0.2855798987635172,0.9518557953332114,0.7641585961470402,False
zone_1_1,Malang Diedhiou,ppda,-0.29673174190719936,1.47080709014485,0.8401140793676446,False
zone_1_1,Mark Geiger,ppda,-0.5653254554237027,1.672360249385016,0.7353326855706477,False
zone_1_1,Milorad Mažić,ppda,0.333556118143017,1.4350288375375653,0.8161973582011661,False
zone_1_1,Néstor Fabián Pitana,ppda,-0.9766234806355735,1.1315802700480513,0.3881035982387949,False
zone_1_1,Sandro Ricci,ppda,-1.0968055908569305,1.6629745990902594,0.509546241812022,False
zone_1_2,Andrés Cunha,ppda,-0.019644537586191557,1.2713783276098778,0.9876720805742469,False
zone_1_2,Antonio Miguel Mateu Lahoz,ppda,-0.5779414557134738,1.100790856208934,0.5995666098405813,False
zone_1_2,Björn Kuipers,ppda,0.6848936869849697,1.2447223050623633,0.5821560464072029,False
zone_1_2,Carlos del Cerro Grande,ppda,-0.09163851584205333,1.1318527468559563,0.9354711514161415,False
zone_1_2,César Arturo Ramos Palazuelos,ppda,-3.6938496062899455,2.5960761508582357,0.1547771130117371,False
zone_1_2,Cüneyt Çakιr,ppda,0.2957393413057142,1.618357994290454,0.855001737121199,False
zone_1_2,Damir Skomina,ppda,-0.4671317538114433,1.4014453996352911,0.7388916812392048,False
zone_1_2,Gianluca Rocchi,ppda,0.06579264812870501,1.550539336649508,0.9661542352024207,False
zone_1_2,Guillermo Cuadra Fernández,ppda,0.6634888495843126,15107.019559398075,0.9999649575148098,False
zone_1_2,Malang Diedhiou,ppda,-1.025491857800033,1.5384853427547833,0.5050536136002242,False
zone_1_2,Mark Geiger,ppda,1.0429893974171436,1.5818549636155717,0.5096737499503787,False
zone_1_2,Milorad Mažić,ppda,1.7651232175822964,1.7493790333940613,0.31297469644818243,False
zone_1_2,Néstor Fabián Pitana,ppda,-0.5701563410515559,1.2952543090249993,0.659800426185912,False
zone_1_2,Sandro Ricci,ppda,0.018106555041467697,1.6987493542190337,0.9914957040983798,False
zone_2_0,Andrés Cunha,ppda,-0.6893126244350994,1.1015203772922404,0.531457344440299,False
zone_2_0,Antonio Miguel Mateu Lahoz,ppda,-0.16974972166030672,0.9008075886759954,0.8505304061113657,False
zone_2_0,Björn Kuipers,ppda,0.30697216626268226,1.1071621488619172,0.7815802016589903,False
zone_2_0,Carlos del Cerro Grande,ppda,-0.6352287500588354,0.9899881996470998,0.5210986095051391,False
zone_2_0,César Arturo Ramos Palazuelos,ppda,0.5764187141238163,1.702511233480468,0.734933913234871,False
zone_2_0,Cüneyt Çakιr,ppda,-1.3926764324176955,1.5087973299465096,0.35598769186938584,False
zone_2_0,Damir Skomina,ppda,-0.3493515790387997,1.2009011866685997,0.7711217994724294,False
zone_2_0,Gianluca Rocchi,ppda,0.6930760035747392,1.7619056159762845,0.6940482393825991,False
zone_2_0,Guillermo Cuadra Fernández,ppda,-0.24521994375081657,1.0169771036765893,0.8094572162223257,False
zone_2_0,Malang Diedhiou,ppda,-0.5585514317008393,1.1958033050745036,0.6404332951744242,False
zone_2_0,Mark Geiger,ppda,0.33438275504285087,1.3760378818539154,0.808002273093708,False
zone_2_0,Milorad Mažić,ppda,0.09318139007760969,1.3863739422436903,0.94641268825458,False
zone_2_0,Néstor Fabián Pitana,ppda,-0.5533596614578781,1.0727972215791692,0.6059870351255976,False
zone_2_0,Sandro Ricci,ppda,-0.6440950496901692,1.485531037024885,0.6645941928638387,False
zone_2_1,Andrés Cunha,ppda,0.5108768004920459,1.1578435223208405,0.6590455570024709,False
zone_2_1,Antonio Miguel Mateu Lahoz,ppda,0.5226148463951831,0.9334797084308798,0.575577201919115,False
zone_2_1,Björn Kuipers,ppda,0.2177021880163692,1.0854427411394039,0.8410384651650651,False
zone_2_1,Carlos del Cerro Grande,ppda,0.9184804020142345,1.0237090393596349,0.3696076962528837,False
zone_2_1,César Arturo Ramos Palazuelos,ppda,-0.5518357320277147,1.9433409113917737,0.7764392022469717,False
zone_2_1,Cüneyt Çakιr,ppda,1.2438738609407685,1.595612032417353,0.43565044497910543,False
zone_2_1,Damir Skomina,ppda,-1.1915299487347926,1.9463832159730572,0.5404210273290931,False
zone_2_1,Gianluca Rocchi,ppda,2.3656083852873944,1.98132855749441,0.23249729934937824,False
zone_2_1,Guillermo Cuadra Fernández,ppda,1.6439971221990002,1.7139091426383153,0.33745345350015754,False
zone_2_1,Malang Diedhiou,ppda,1.6831385576276583,1.4997587664580716,0.2617464426787889,False
zone_2_1,Mark Geiger,ppda,1.6290913953605761,1.5300820200221013,0.287007843755021,False
zone_2_1,Milorad Mažić,ppda,-2.4565778686357045,2.594529242328084,0.34372546200071696,False
zone_2_1,Néstor Fabián Pitana,ppda,0.4374574189367636,1.0966863250991472,0.6899741162659592,False
zone_2_1,Sandro Ricci,ppda,-0.8541145345521476,1.5306005383461374,0.5768267913370697,False
zone_2_2,Andrés Cunha,ppda,0.7216337518901622,1.3952843848144263,0.605020219878383,False
zone_2_2,Antonio Miguel Mateu Lahoz,ppda,-0.2345530025954462,0.851495423514495,0.782962786801169,False
zone_2_2,Björn Kuipers,ppda,-0.81346348739011,1.0250543409316704,0.427439488882863,False
zone_2_2,Carlos del Cerro Grande,ppda,0.4387336420104855,0.9375443883665205,0.6398129125697322,False
zone_2_2,César Arturo Ramos Palazuelos,ppda,-0.21943141731767696,1.6586141296983776,0.8947485486181777,False
zone_2_2,Cüneyt Çakιr,ppda,-0.5177220607071493,1.4499033070133036,0.7210367761470211,False
zone_2_2,Damir Skomina,ppda,-0.053574403781016515,1.1682925945767173,0.9634242201188207,False
zone_2_2,Gianluca Rocchi,ppda,-0.5709583006937636,1.349087913594238,0.6721362085860887,False
zone_2_2,Guillermo Cuadra Fernández,ppda,-0.5085744128891092,0.9667003909107198,0.5988235171913039,False
zone_2_2,Malang Diedhiou,ppda,0.45222546471818303,1.289019315390503,0.7257165770101459,False
zone_2_2,Mark Geiger,ppda,-0.7444210295397957,1.2820713412047264,0.5614835671476617,False
zone_2_2,Milorad Mažić,ppda,-0.5234040235438358,1.3208320395162132,0.6919070226417423,False
zone_2_2,Néstor Fabián Pitana,ppda,-0.12974959166139238,1.0180788883756575,0.8985877914925737,False
zone_2_2,Sandro Ricci,ppda,-0.47421617094012947,2.582648158372868,0.8543145139005744,False
zone_3_0,Andrés Cunha,ppda,-0.004610596096377352,1.2524574737921632,0.9970628023628163,False
zone_3_0,Antonio Miguel Mateu Lahoz,ppda,0.7974584772031397,1.0925893479258408,0.46546389427175705,False
zone_3_0,Björn Kuipers,ppda,0.32435447242878923,1.2088832009876864,0.7884613329145786,False
zone_3_0,Carlos del Cerro Grande,ppda,0.4616411774506662,1.145770525746749,0.6870152211231195,False
zone_3_0,César Arturo Ramos Palazuelos,ppda,1.614845041379053,1.861011114853722,0.385545140169655,False
zone_3_0,Cüneyt Çakιr,ppda,-0.6819830049737878,1.7179989126627877,0.6913943150389861,False
zone_3_0,Damir Skomina,ppda,0.28877333379167225,1.3322202405212216,0.8283946406080823,False
zone_3_0,Gianluca Rocchi,ppda,0.4848584687290041,1.6855339696279434,0.7736080258862762,False
zone_3_0,Guillermo Cuadra Fernández,ppda,-1.972370588632024,3.290056145045811,0.5488431715910778,False
zone_3_0,Malang Diedhiou,ppda,0.36335120009119565,1.4021068170611626,0.7955221388446376,False
zone_3_0,Mark Geiger,ppda,-0.3594662582594736,1.640489934999993,0.8265555726707097,False
zone_3_0,Milorad Mažić,ppda,1.2908853950824353,1.885646513196897,0.4936058093995087,False
zone_3_0,Néstor Fabián Pitana,ppda,0.33768806789460676,1.3519140817816673,0.8027535008440794,False
zone_3_0,Sandro Ricci,ppda,-1.5792309608993387,1.7612788099858374,0.36991167425593985,False
zone_3_1,Andrés Cunha,ppda,0.3587986158632446,1.286976718677363,0.7804045719923652,False
zone_3_1,Antonio Miguel Mateu Lahoz,ppda,-1.129362585338592,0.9699480057581313,0.24428068762026,False
zone_3_1,Björn Kuipers,ppda,-0.06747841919704727,1.114519180338,0.9517216800580818,False
zone_3_1,Carlos del Cerro Grande,ppda,-0.8219267611925661,1.0590949093269098,0.43771045719846013,False
zone_3_1,César Arturo Ramos Palazuelos,ppda,-1.0742675618439324,2.015984976375539,0.5941202605373623,False
zone_3_1,Cüneyt Çakιr,ppda,-3.2635937075412524,3.119289851161538,0.2954401928283973,False
zone_3_1,Damir Skomina,ppda,-0.181865906417897,1.2776652006564913,0.8868095723457279,False
zone_3_1,Gianluca Rocchi,ppda,1.0794208745309792,2.3331950632563787,0.643625040636277,False
zone_3_1,Guillermo Cuadra Fernández,ppda,-0.94251168051625,1.0270293197696765,0.35877244278481124,False
zone_3_1,Malang Diedhiou,ppda,-0.47762279330667623,1.340250934098589,0.7215648518733113,False
zone_3_1,Mark Geiger,ppda,0.8519206440734949,1.871703185638336,0.6489955871272994,False
zone_3_1,Milorad Mažić,ppda,-4.845310763629826,3.193195038509381,0.12916915244656868,False
zone_3_1,Néstor Fabián Pitana,ppda,-0.3393831128260637,1.1280207022898585,0.7635166533283463,False
zone_3_1,Sandro Ricci,ppda,-0.6002729884334513,1.6755436924351315,0.7201520072661245,False
zone_3_2,Andrés Cunha,ppda,0.41153950030673836,1.1408214607569598,0.7182941036766883,False
zone_3_2,Antonio Miguel Mateu Lahoz,ppda,0.22280067846685253,0.9066648464874496,0.8058861877721202,False
zone_3_2,Björn Kuipers,ppda,-0.3286481676342036,1.3463528032578937,0.8071513889430727,False
zone_3_2,Carlos del Cerro Grande,ppda,0.136555376116198,1.00757709672945,0.8921940609797405,False
zone_3_2,César Arturo Ramos Palazuelos,ppda,1.6691310852975312,1.7258367232472154,0.3334725001758473,False
zone_3_2,Cüneyt Çakιr,ppda,0.013786513036476575,1.4934090767818995,0.9926343760518854,False
zone_3_2,Damir Skomina,ppda,0.09138507256503735,1.2530803097856016,0.9418631383144745,False
zone_3_2,Gianluca Rocchi,ppda,6.73862687454739,13.901562703949459,0.6278616372885326,False
zone_3_2,Guillermo Cuadra Fernández,ppda,0.48405598103463027,0.9843205155144055,0.6228843305461165,False
zone_3_2,Malang Diedhiou,ppda,-0.866495521854508,1.3655987187979868,0.5257435143609386,False
zone_3_2,Mark Geiger,ppda,-0.4138220945859912,1.3557104439114536,0.7601805390699792,False
zone_3_2,Milorad Mažić,ppda,-7.52991179962994,7.460371571218797,0.31282057670631414,False
zone_3_2,Néstor Fabián Pitana,ppda,-0.19873184955819226,1.0984898042477305,0.8564353190653466,False
zone_3_2,Sandro Ricci,ppda,0.012390809406061088,1.582599083753979,0.9937531023380268,False
zone_4_0,Andrés Cunha,ppda,0.017853468037654,2.2560609734094257,0.9936859606222913,False
zone_4_0,Antonio Miguel Mateu Lahoz,ppda,-0.7287297860807248,1.3528320646130205,0.5901147112357389,False
zone_4_0,Björn Kuipers,ppda,-5.505916328578495,6.738655258096017,0.41389154014319574,False
zone_4_0,Carlos del Cerro Grande,ppda,6.530429403362544,14952.054077638979,0.9996515175370794,False
zone_4_0,César Arturo Ramos Palazuelos,ppda,0.061508440886723637,2.577492422146767,0.9809613493592236,False
zone_4_0,Cüneyt Çakιr,ppda,0.12856994686820136,1.8828078154480639,0.9455577434115334,False
zone_4_0,Damir Skomina,ppda,0.25371573722077995,1.5714044090217925,0.8717327264494423,False
zone_4_0,Gianluca Rocchi,ppda,-0.9920042077481815,1.963338540036389,0.6133734516186722,False
zone_4_0,Guillermo Cuadra Fernández,ppda,0.14891094178645614,1.278037276094144,0.9072441330401122,False
zone_4_0,Malang Diedhiou,ppda,0.7531925155524969,1.984843065769132,0.7043373377032325,False
zone_4_0,Mark Geiger,ppda,0.44237155882315415,2.1548668427552173,0.8373459391329112,False
zone_4_0,Milorad Mažić,ppda,0.9917715500887103,1.9038872463484577,0.6024230124985017,False
zone_4_0,Néstor Fabián Pitana,ppda,1.658745199096268,1.9257178159648534,0.38903725438162495,False
zone_4_0,Sandro Ricci,ppda,0.05336965760752883,1.991985622791407,0.9786254823307642,False
zone_4_1,Andrés Cunha,ppda,46.61139678785881,180.87313756456115,0.7966367851416757,False
zone_4_1,Antonio Miguel Mateu Lahoz,ppda,46.562661771929335,180.91274666541432,0.7968882607409692,False
zone_4_1,Björn Kuipers,ppda,45.42046336006628,180.94468219415978,0.8017998032957574,False
zone_4_1,Carlos del Cerro Grande,ppda,46.69723386219713,180.86404019982564,0.796260499969006,False
zone_4_1,César Arturo Ramos Palazuelos,ppda,48.8704004480999,180.8671323890744,0.7870059619342075,False
zone_4_1,Cüneyt Çakιr,ppda,46.891954645770724,180.94457403617022,0.7955187901469045,False
zone_4_1,Damir Skomina,ppda,46.41608829741452,180.89934667900974,0.7974990300902733,False
zone_4_1,Gianluca Rocchi,ppda,59.75289517929698,22108.072190495743,0.9978435091910677,False
zone_4_1,Guillermo Cuadra Fernández,ppda,47.34388530290034,180.87381212411154,0.793513486285699,False
zone_4_1,Malang Diedhiou,ppda,46.46020489979328,180.87531450448006,0.7972844104284689,False
zone_4_1,Mark Geiger,ppda,46.15823204159689,180.87421932224342,0.7985723404889676,False
zone_4_1,Milorad Mažić,ppda,47.343721787583846,180.92055036328244,0.7935663192966476,False
zone_4_1,Néstor Fabián Pitana,ppda,45.95062482175643,180.90119262651896,0.7994882045807312,False
zone_4_1,Sandro Ricci,ppda,47.3818900305648,180.9311765090006,0.7934155209728033,False
zone_4_2,Andrés Cunha,ppda,-35.99613280085305,217392.5555947854,0.9998678852714133,False
zone_4_2,Antonio Miguel Mateu Lahoz,ppda,-37.7137884032651,217392.5555914512,0.9998615810497119,False
zone_4_2,Björn Kuipers,ppda,-38.0330104925884,217392.55559299947,0.9998604094255421,False
zone_4_2,Carlos del Cerro Grande,ppda,-36.077673518178585,217392.55559434337,0.9998675859967743,False
zone_4_2,César Arturo Ramos Palazuelos,ppda,-37.740528243486416,217392.55560610726,0.9998614829078816,False
zone_4_2,Cüneyt Çakιr,ppda,-40.126179999753184,217392.5555991293,0.9998527269747772,False
zone_4_2,Damir Skomina,ppda,-38.80947423263439,217392.5555947796,0.9998575596112116,False
zone_4_2,Gianluca Rocchi,ppda,-36.12615701624566,217392.55560359886,0.9998674080503277,False
zone_4_2,Guillermo Cuadra Fernández,ppda,-37.764924048238,217392.55559313807,0.9998613933692245,False
zone_4_2,Malang Diedhiou,ppda,-38.293221143415415,217392.55559288908,0.9998594543879739,False
zone_4_2,Mark Geiger,ppda,-37.10812249303675,217392.55559889384,0.9998638039936913,False
zone_4_2,Milorad Mažić,ppda,-56.43768156990495,226586.67455313497,0.9998012647725409,False
zone_4_2,Néstor Fabián Pitana,ppda,-38.50179543355327,217392.55559318187,0.999858688868645,False
zone_4_2,Sandro Ricci,ppda,-35.17996010164178,217392.55560719947,0.9998708808274789,False
